13-2-11_v,13-2-10_v,13-2-13_v,13-2-12_v,13-2-6_v,13-2-5_v,13-2-4_v,13-2-3_v,13-2-2_v,13-2-1_v,13-2-0_v,13-2-9_v,13-2-8_v,csvTime,13-2-7_v
4,5998,,0,2,0,0,0,6954,6950,6946,100,2,2024-09-13 23:27:46,1
9,6008,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-13 23:28:46,1
8,5999,,0,2,0,0,0,6957,6953,6949,100,2,2024-09-13 23:29:46,1
10,5999,,0,2,0,0,0,6957,6953,6949,100,2,2024-09-13 23:30:46,1
11,5998,,0,2,0,0,0,6955,6951,6946,100,2,2024-09-13 23:31:46,1
4,6000,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-13 23:32:46,1
11,5999,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-13 23:33:46,1
9,5998,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-13 23:34:46,1
3,5998,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-13 23:35:46,1
5,5999,,0,2,0,0,0,6955,6950,6946,100,2,2024-09-13 23:36:46,1
5,5997,,0,2,0,0,0,6958,6953,6948,100,2,2024-09-13 23:37:46,1
2,5999,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-13 23:38:46,1
11,5998,,0,2,0,0,0,6956,6951,6946,100,2,2024-09-13 23:39:46,1
12,5999,,0,2,0,0,0,6958,6954,6949,100,2,2024-09-13 23:40:46,1
5,5999,,0,2,0,0,0,6957,6953,6948,100,2,2024-09-13 23:41:46,1
9,6000,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-13 23:42:48,1
10,6002,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-13 23:43:48,1
9,6001,,0,2,0,0,0,6961,6956,6950,100,2,2024-09-13 23:44:48,1
6,6001,,0,2,0,0,0,6960,6955,6951,100,2,2024-09-13 23:45:48,1
11,6002,,0,2,0,0,0,6960,6955,6951,100,2,2024-09-13 23:46:48,1
6,6000,,0,2,0,0,0,6958,6954,6950,100,2,2024-09-13 23:47:48,1
9,6001,,0,2,0,0,0,6960,6955,6949,100,2,2024-09-13 23:48:48,1
4,6001,,0,2,0,0,0,6960,6954,6949,100,2,2024-09-13 23:49:48,1
11,6001,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-13 23:50:48,1
10,6000,,0,2,0,0,0,6960,6955,6949,100,2,2024-09-13 23:51:48,1
8,6000,,0,2,0,0,0,6957,6952,6947,100,2,2024-09-13 23:52:48,1
5,5998,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-13 23:53:48,1
11,5998,,0,2,0,0,0,6956,6951,6946,100,2,2024-09-13 23:54:48,1
4,5999,,0,2,0,0,0,6954,6950,6945,100,2,2024-09-13 23:55:48,1
8,5999,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-13 23:56:48,1
6,5999,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-13 23:57:48,1
12,5998,,0,2,0,0,0,6958,6953,6948,100,2,2024-09-13 23:58:48,1
3,6000,,0,2,0,0,0,6957,6952,6948,100,2,2024-09-14 00:00:48,1
11,6000,,0,2,0,0,0,6958,6953,6948,100,2,2024-09-14 00:01:48,1
13,5999,,0,2,0,0,0,6958,6953,6948,100,2,2024-09-14 00:02:48,1
7,5999,,0,2,0,0,0,6958,6953,6949,100,2,2024-09-14 00:03:48,1
5,5999,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 00:04:48,1
11,5998,,0,2,0,0,0,6958,6953,6948,100,2,2024-09-14 00:05:48,1
2,5998,,0,2,0,0,0,6958,6953,6948,100,2,2024-09-14 00:06:48,1
2,5998,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-14 00:07:48,1
3,5999,,0,2,0,0,0,6958,6954,6949,100,2,2024-09-14 00:08:48,1
11,5999,,0,2,0,0,0,6957,6953,6948,100,2,2024-09-14 00:09:48,1
11,5999,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 00:10:49,1
5,5999,,0,2,0,0,0,6955,6952,6949,100,2,2024-09-14 00:11:49,1
6,6000,,0,2,0,0,0,6954,6951,6948,100,2,2024-09-14 00:12:49,1
5,6000,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 00:13:49,1
2,6001,,0,2,0,0,0,6959,6955,6951,100,2,2024-09-14 00:14:49,1
12,6002,,0,2,0,0,0,6958,6954,6949,100,2,2024-09-14 00:15:49,1
3,6001,,0,2,0,0,0,6959,6954,6950,100,2,2024-09-14 00:16:49,1
2,6002,,0,2,0,0,0,6957,6953,6949,100,2,2024-09-14 00:17:49,1
3,6001,,0,2,0,0,0,6958,6954,6950,100,2,2024-09-14 00:18:49,1
3,6001,,0,2,0,0,0,6958,6954,6951,100,2,2024-09-14 00:19:49,1
6,6002,,0,2,0,0,0,6957,6953,6949,100,2,2024-09-14 00:20:49,1
8,6001,,0,2,0,0,0,6959,6954,6950,100,2,2024-09-14 00:21:49,1
3,6001,,0,2,0,0,0,6958,6954,6950,100,2,2024-09-14 00:22:49,1
5,6001,,0,2,0,0,0,6958,6954,6950,100,2,2024-09-14 00:23:50,1
10,6000,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 00:24:50,1
10,5998,,0,2,0,0,0,6956,6952,6949,100,2,2024-09-14 00:25:50,1
10,5998,,0,2,0,0,0,6955,6952,6948,100,2,2024-09-14 00:26:51,1
6,5999,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 00:27:52,1
0,5999,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 00:28:52,1
10,5999,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-14 00:29:52,1
3,5999,,0,2,0,0,0,6954,6951,6947,100,2,2024-09-14 00:30:52,1
8,5998,,0,2,0,0,0,6956,6952,6949,100,2,2024-09-14 00:31:52,1
8,5999,,0,2,0,0,0,6956,6952,6949,100,2,2024-09-14 00:32:52,1
4,5999,,0,2,0,0,0,6955,6952,6949,100,2,2024-09-14 00:33:52,1
8,5998,,0,2,0,0,0,6955,6952,6948,100,2,2024-09-14 00:34:52,1
5,5999,,0,2,0,0,0,6952,6950,6947,100,2,2024-09-14 00:35:52,1
5,5998,,0,2,0,0,0,6953,6950,6947,100,2,2024-09-14 00:36:52,1
7,6002,,0,2,0,0,0,6956,6954,6952,100,2,2024-09-14 00:37:52,1
0,6002,,0,2,0,0,0,6957,6955,6953,100,2,2024-09-14 00:38:52,1
5,6003,,0,2,0,0,0,6956,6953,6951,100,2,2024-09-14 00:39:52,1
0,6003,,0,2,0,0,0,6956,6954,6952,100,2,2024-09-14 00:40:52,1
0,6003,,0,2,0,0,0,6956,6954,6953,100,2,2024-09-14 00:41:53,1
8,6002,,0,2,0,0,0,6958,6955,6953,100,2,2024-09-14 00:42:53,1
6,6003,,0,2,0,0,0,6958,6955,6951,100,2,2024-09-14 00:43:54,1
0,6003,,0,2,0,0,0,6956,6953,6950,100,2,2024-09-14 00:44:54,1
5,6003,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 00:45:54,1
0,6003,,0,2,0,0,0,6957,6954,6952,100,2,2024-09-14 00:46:54,1
9,6003,,0,2,0,0,0,6957,6954,6951,100,2,2024-09-14 00:47:54,1
7,6002,,0,2,0,0,0,6958,6955,6951,100,2,2024-09-14 00:48:54,1
0,6000,,0,2,0,0,0,6957,6954,6951,100,2,2024-09-14 00:49:54,1
10,6000,,0,2,0,0,0,6956,6953,6950,100,2,2024-09-14 00:50:54,1
0,5999,,0,2,0,0,0,6957,6954,6951,100,2,2024-09-14 00:51:54,1
0,5999,,0,2,0,0,0,6959,6955,6952,100,2,2024-09-14 00:52:54,1
0,5998,,0,2,0,0,0,6955,6952,6949,100,2,2024-09-14 00:53:54,1
0,5997,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 00:54:54,1
9,5997,,0,2,0,0,0,6956,6952,6949,100,2,2024-09-14 00:55:54,1
9,5996,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 00:56:54,1
2,5995,,0,2,0,0,0,6955,6952,6948,100,2,2024-09-14 00:57:54,1
4,5997,,0,2,0,0,0,6954,6951,6947,100,2,2024-09-14 00:58:54,1
0,5996,,0,2,0,0,0,6954,6951,6948,100,2,2024-09-14 01:00:55,1
0,5996,,0,2,0,0,0,6953,6950,6947,100,2,2024-09-14 01:01:55,1
10,5997,,0,2,0,0,0,6954,6950,6947,100,2,2024-09-14 01:02:55,1
4,5996,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-14 01:03:55,1
5,5995,,0,2,0,0,0,6954,6950,6946,100,2,2024-09-14 01:04:56,1
6,5996,,0,2,0,0,0,6956,6951,6946,100,2,2024-09-14 01:05:55,1
10,5996,,0,2,0,0,0,6957,6952,6947,100,2,2024-09-14 01:06:55,1
9,5994,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 01:07:55,1
7,5997,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 01:08:55,1
12,5997,,0,2,0,0,0,6957,6953,6948,100,2,2024-09-14 01:09:55,1
5,6000,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-14 01:10:55,1
5,6000,,0,2,0,0,0,6959,6955,6950,100,2,2024-09-14 01:11:55,1
9,5999,,0,2,0,0,0,6960,6956,6951,100,2,2024-09-14 01:12:55,1
3,6000,,0,2,0,0,0,6959,6955,6950,100,2,2024-09-14 01:13:55,1
13,6000,,0,2,0,0,0,6961,6955,6950,100,2,2024-09-14 01:14:55,1
5,6000,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-14 01:15:55,1
12,5999,,0,2,0,0,0,6962,6957,6951,100,2,2024-09-14 01:16:55,1
8,5999,,0,2,0,0,0,6959,6954,6950,100,2,2024-09-14 01:17:56,1
9,6000,,0,2,0,0,0,6958,6953,6948,100,2,2024-09-14 01:18:56,1
13,6000,,0,2,0,0,0,6961,6956,6950,100,2,2024-09-14 01:19:56,1
3,5999,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-14 01:20:56,1
6,5999,,0,2,0,0,0,6956,6951,6946,100,2,2024-09-14 01:21:56,1
3,5998,,0,2,0,0,0,6957,6952,6948,100,2,2024-09-14 01:22:56,1
12,5997,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 01:23:56,1
8,5997,,0,2,0,0,0,6957,6953,6948,100,2,2024-09-14 01:24:56,1
9,5997,,0,2,0,0,0,6954,6951,6947,100,2,2024-09-14 01:25:56,1
9,5997,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 01:26:56,1
0,5996,,0,2,0,0,0,6953,6950,6947,100,2,2024-09-14 01:27:56,1
9,5998,,0,2,0,0,0,6955,6950,6946,100,2,2024-09-14 01:28:56,1
2,6001,,0,2,0,0,0,6954,6952,6949,100,2,2024-09-14 01:29:56,1
10,6000,,0,2,0,0,0,6957,6954,6950,100,2,2024-09-14 01:30:56,1
8,5999,,0,2,0,0,0,6956,6953,6949,100,2,2024-09-14 01:31:56,1
4,6000,,0,2,0,0,0,6956,6953,6950,100,2,2024-09-14 01:32:56,1
4,5999,,0,2,0,0,0,6957,6954,6951,100,2,2024-09-14 01:33:57,1
3,6000,,0,2,0,0,0,6956,6953,6951,100,2,2024-09-14 01:34:57,1
6,6009,,0,2,0,0,0,6961,6958,6956,100,2,2024-09-14 01:35:57,1
5,6001,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 01:36:57,1
8,6004,,0,2,0,0,0,6961,6958,6954,100,2,2024-09-14 01:37:57,1
6,6002,,0,2,0,0,0,6960,6956,6952,100,2,2024-09-14 01:38:57,1
4,6001,,0,2,0,0,0,6959,6954,6950,100,2,2024-09-14 01:39:57,1
4,6002,,0,1,0,0,0,6938,6934,6931,100,2,2024-09-14 01:40:57,1
6,6002,,0,2,0,0,0,6955,6950,6946,100,2,2024-09-14 01:41:57,1
7,6000,,0,2,0,0,0,6959,6955,6951,100,2,2024-09-14 01:42:57,1
0,6001,,0,2,0,0,0,6958,6954,6950,100,2,2024-09-14 01:43:57,1
0,6001,,0,2,0,0,0,6960,6956,6953,100,2,2024-09-14 01:44:57,1
0,6000,,0,2,0,0,0,6957,6953,6949,100,2,2024-09-14 01:45:57,1
10,5999,,0,2,0,0,0,6959,6955,6951,100,2,2024-09-14 01:46:57,1
5,5999,,0,2,0,0,0,6959,6955,6952,100,2,2024-09-14 01:47:57,1
2,5997,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 01:48:57,1
10,5997,,0,2,0,0,0,6955,6952,6948,100,2,2024-09-14 01:49:57,1
0,5996,,0,2,0,0,0,6954,6952,6950,100,2,2024-09-14 01:50:57,1
8,5997,,0,2,0,0,0,6955,6953,6950,100,2,2024-09-14 01:51:58,1
0,5996,,0,2,0,0,0,6954,6951,6949,100,2,2024-09-14 01:52:57,1
7,5996,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 01:53:57,1
6,5996,,0,2,0,0,0,6954,6951,6947,100,2,2024-09-14 01:54:58,1
8,5996,,0,2,0,0,0,6956,6952,6949,100,2,2024-09-14 01:55:59,1
10,5996,,0,2,0,0,0,6955,6952,6948,100,2,2024-09-14 01:56:59,1
9,5996,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-14 01:57:59,1
2,5995,,0,2,0,0,0,6954,6952,6950,100,2,2024-09-14 01:58:59,1
3,5996,,0,2,0,0,0,6954,6951,6947,100,2,2024-09-14 02:01:00,1
0,5996,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 02:02:00,1
11,5994,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 02:03:00,1
10,5995,,0,2,0,0,0,6955,6951,6946,100,2,2024-09-14 02:04:00,1
12,5996,,0,2,0,0,0,6958,6954,6949,100,2,2024-09-14 02:05:00,1
12,5997,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-14 02:06:00,1
3,5995,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-14 02:07:01,1
3,5997,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-14 02:08:01,1
4,5997,,0,2,0,0,0,6955,6950,6945,100,2,2024-09-14 02:09:01,1
3,5996,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-14 02:10:01,1
12,5997,,0,2,0,0,0,6959,6954,6949,100,2,2024-09-14 02:11:01,1
10,5997,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-14 02:12:01,1
2,5997,,0,2,0,0,0,6959,6954,6950,100,2,2024-09-14 02:13:01,1
8,5997,,0,2,0,0,0,6960,6955,6951,100,2,2024-09-14 02:14:01,1
10,5996,,0,2,0,0,0,6961,6956,6951,100,2,2024-09-14 02:15:01,1
10,5995,,0,2,0,0,0,6954,6951,6948,100,2,2024-09-14 02:16:02,1
10,5995,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 02:17:02,1
9,5994,,0,2,0,0,0,6956,6953,6949,100,2,2024-09-14 02:18:02,1
0,5994,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-14 02:19:02,1
12,5996,,0,2,0,0,0,6955,6950,6946,100,2,2024-09-14 02:20:02,1
6,6004,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 02:21:03,1
11,5992,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 02:22:03,1
9,5993,,0,2,0,0,0,6955,6951,6946,100,2,2024-09-14 02:23:03,1
3,5992,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 02:24:03,1
10,5991,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 02:25:04,1
5,5995,,0,2,0,0,0,6958,6954,6951,100,2,2024-09-14 02:26:04,1
6,5998,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 02:27:04,1
10,5998,,0,2,0,0,0,6957,6953,6950,100,2,2024-09-14 02:28:04,1
5,6000,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 02:29:04,1
0,6000,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 02:30:04,1
5,6001,,0,2,0,0,0,6959,6956,6953,100,2,2024-09-14 02:31:04,1
10,6002,,0,2,0,0,0,6962,6959,6955,100,2,2024-09-14 02:32:04,1
6,6003,,0,2,0,0,0,6961,6958,6954,100,2,2024-09-14 02:33:04,1
10,6003,,0,2,0,0,0,6960,6957,6953,100,2,2024-09-14 02:34:04,1
0,6003,,0,2,0,0,0,6959,6956,6953,100,2,2024-09-14 02:35:05,1
6,6001,,0,2,0,0,0,6958,6954,6950,100,2,2024-09-14 02:36:05,1
11,6001,,0,2,0,0,0,6958,6954,6950,100,2,2024-09-14 02:37:05,1
0,6002,,0,2,0,0,0,6958,6955,6951,100,2,2024-09-14 02:38:05,1
11,6002,,0,2,0,0,0,6959,6955,6951,100,2,2024-09-14 02:39:05,1
2,6001,,0,2,0,0,0,6958,6954,6950,100,2,2024-09-14 02:40:05,1
5,6001,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 02:41:05,1
4,5999,,0,2,0,0,0,6954,6952,6949,100,2,2024-09-14 02:42:05,1
8,5999,,0,2,0,0,0,6955,6952,6949,100,2,2024-09-14 02:43:05,1
2,5997,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 02:44:05,1
5,5996,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-14 02:45:06,1
0,5996,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 02:46:06,1
6,5997,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-14 02:47:06,1
3,5997,,0,2,0,0,0,6954,6950,6947,100,2,2024-09-14 02:48:06,1
4,5997,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 02:49:06,1
10,5995,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 02:50:06,1
4,5997,,0,2,0,0,0,6955,6952,6948,100,2,2024-09-14 02:51:07,1
8,5997,,0,2,0,0,0,6954,6950,6946,100,2,2024-09-14 02:52:07,1
3,5996,,0,2,0,0,0,6954,6951,6947,100,2,2024-09-14 02:53:07,1
8,5997,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 02:54:07,1
10,5997,,0,2,0,0,0,6954,6950,6947,100,2,2024-09-14 02:55:07,1
9,5996,,0,2,0,0,0,6954,6950,6945,100,2,2024-09-14 02:56:07,1
3,5996,,0,2,0,0,0,6954,6949,6945,100,2,2024-09-14 02:57:07,1
3,5999,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-14 02:58:07,1
3,5999,,0,2,0,0,0,6957,6952,6948,100,2,2024-09-14 03:00:07,1
3,5999,,0,2,0,0,0,6958,6953,6949,100,2,2024-09-14 03:01:07,1
3,6000,,0,2,0,0,0,6958,6954,6949,100,2,2024-09-14 03:02:07,1
2,6000,,0,2,0,0,0,6959,6954,6950,100,2,2024-09-14 03:03:07,1
4,5999,,0,2,0,0,0,6959,6954,6950,100,2,2024-09-14 03:04:07,1
9,6000,,0,2,0,0,0,6957,6953,6948,100,2,2024-09-14 03:05:07,1
11,6000,,0,2,0,0,0,6957,6954,6950,100,2,2024-09-14 03:06:07,1
5,5998,,0,2,0,0,0,6959,6955,6951,100,2,2024-09-14 03:07:07,1
3,5998,,0,2,0,0,0,6957,6953,6950,100,2,2024-09-14 03:08:07,1
11,5997,,0,2,0,0,0,6957,6952,6948,100,2,2024-09-14 03:09:07,1
12,5997,,0,2,0,0,0,6956,6951,6946,100,2,2024-09-14 03:10:08,1
11,5997,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 03:11:08,1
11,5997,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 03:12:08,1
0,5996,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 03:13:08,1
9,5995,,0,2,0,0,0,6956,6952,6949,100,2,2024-09-14 03:14:08,1
10,5997,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-14 03:15:08,1
5,5996,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-14 03:16:08,1
10,5996,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 03:17:08,1
2,5996,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-14 03:18:08,1
0,5998,,0,2,0,0,0,6956,6952,6949,100,2,2024-09-14 03:19:08,1
6,6000,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 03:20:08,1
8,6000,,0,2,0,0,0,6957,6954,6952,100,2,2024-09-14 03:21:08,1
6,6000,,0,2,0,0,0,6956,6954,6951,100,2,2024-09-14 03:22:08,1
4,6001,,0,2,0,0,0,6957,6954,6952,100,2,2024-09-14 03:23:08,1
2,6003,,0,2,0,0,0,6959,6956,6954,100,2,2024-09-14 03:24:08,1
0,6002,,0,2,0,0,0,6960,6957,6954,100,2,2024-09-14 03:25:08,1
8,6004,,0,2,0,0,0,6959,6956,6953,100,2,2024-09-14 03:26:09,1
5,6001,,0,2,0,0,0,6960,6957,6953,100,2,2024-09-14 03:27:10,1
11,6001,,0,2,0,0,0,6960,6956,6952,100,2,2024-09-14 03:28:10,1
10,6002,,0,2,0,0,0,6960,6956,6952,100,2,2024-09-14 03:29:10,1
9,6001,,0,2,0,0,0,6957,6953,6949,100,2,2024-09-14 03:30:11,1
9,6001,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 03:31:11,1
0,6001,,0,2,0,0,0,6957,6954,6952,100,2,2024-09-14 03:32:11,1
9,6001,,0,2,0,0,0,6959,6956,6952,100,2,2024-09-14 03:33:11,1
2,6000,,0,2,0,0,0,6959,6955,6951,100,2,2024-09-14 03:34:11,1
6,5997,,0,2,0,0,0,6957,6953,6949,100,2,2024-09-14 03:35:11,1
0,5999,,0,2,0,0,0,6958,6954,6951,100,2,2024-09-14 03:36:11,1
8,5995,,0,2,0,0,0,6957,6954,6950,100,2,2024-09-14 03:37:11,1
6,5996,,0,2,0,0,0,6958,6954,6951,100,2,2024-09-14 03:38:11,1
2,5998,,0,2,0,0,0,6956,6953,6950,100,2,2024-09-14 03:39:11,1
9,5996,,0,2,0,0,0,6957,6954,6951,100,2,2024-09-14 03:40:11,1
6,5997,,0,2,0,0,0,6956,6952,6949,100,2,2024-09-14 03:41:11,1
0,5998,,0,2,0,0,0,6957,6953,6950,100,2,2024-09-14 03:42:11,1
0,5997,,0,2,0,0,0,6955,6952,6949,100,2,2024-09-14 03:43:11,1
3,5998,,0,2,0,0,0,6956,6953,6949,100,2,2024-09-14 03:44:11,1
10,5998,,0,2,0,0,0,6957,6953,6950,100,2,2024-09-14 03:45:11,1
8,5996,,0,2,0,0,0,6958,6954,6950,100,2,2024-09-14 03:46:11,1
6,5997,,0,2,0,0,0,6957,6953,6950,100,2,2024-09-14 03:47:11,1
0,5997,,0,2,0,0,0,6954,6951,6948,100,2,2024-09-14 03:48:12,1
10,5999,,0,2,0,0,0,6954,6951,6947,100,2,2024-09-14 03:49:12,1
5,6000,,0,2,0,0,0,6959,6955,6951,100,2,2024-09-14 03:50:12,1
10,6000,,0,2,0,0,0,6958,6955,6951,100,2,2024-09-14 03:51:12,1
9,6000,,0,2,0,0,0,6959,6955,6952,100,2,2024-09-14 03:52:13,1
8,6000,,0,2,0,0,0,6959,6955,6951,100,2,2024-09-14 03:53:13,1
2,6000,,0,2,0,0,0,6957,6954,6950,100,2,2024-09-14 03:54:13,1
0,5999,,0,2,0,0,0,6958,6954,6951,100,2,2024-09-14 03:55:13,1
10,5999,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 03:56:14,1
0,6000,,0,2,0,0,0,6957,6954,6952,100,2,2024-09-14 03:57:14,1
0,6000,,0,2,0,0,0,6956,6953,6950,100,2,2024-09-14 03:58:14,1
0,6000,,0,2,0,0,0,6957,6955,6953,100,2,2024-09-14 04:00:14,1
3,6001,,0,2,0,0,0,6957,6955,6953,100,2,2024-09-14 04:01:14,1
0,6001,,0,2,0,0,0,6957,6955,6952,100,2,2024-09-14 04:02:14,1
8,6001,,0,2,0,0,0,6957,6955,6953,100,2,2024-09-14 04:03:14,1
3,6000,,0,2,0,0,0,6956,6954,6951,100,2,2024-09-14 04:04:14,1
6,6000,,0,2,0,0,0,6957,6954,6951,100,2,2024-09-14 04:05:14,1
3,6000,,0,2,0,0,0,6956,6954,6952,100,2,2024-09-14 04:06:14,1
0,6000,,0,2,0,0,0,6957,6954,6952,100,2,2024-09-14 04:07:14,1
5,6001,,0,2,0,0,0,6956,6953,6951,100,2,2024-09-14 04:08:15,1
9,5997,,0,2,0,0,0,6958,6955,6952,100,2,2024-09-14 04:09:15,1
3,5995,,0,2,0,0,0,6955,6951,6948,100,2,2024-09-14 04:10:15,1
3,5995,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 04:11:15,1
6,5995,,0,2,0,0,0,6957,6952,6948,100,2,2024-09-14 04:12:15,1
10,5996,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-14 04:13:15,1
11,5995,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 04:14:15,1
2,5997,,0,2,0,0,0,6958,6954,6949,100,2,2024-09-14 04:15:15,1
11,5998,,0,2,0,0,0,6958,6954,6949,100,2,2024-09-14 04:16:15,1
11,5985,,0,2,0,0,0,6958,6953,6948,100,2,2024-09-14 04:17:15,1
3,5997,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-14 04:18:15,1
2,5998,,0,2,0,0,0,6957,6953,6948,100,2,2024-09-14 04:19:15,1
6,5999,,0,2,0,0,0,6959,6954,6949,100,2,2024-09-14 04:20:16,1
13,5999,,0,2,0,0,0,6960,6955,6950,100,2,2024-09-14 04:21:16,1
5,5999,,0,2,0,0,0,6956,6953,6949,100,2,2024-09-14 04:22:16,1
3,6000,,0,2,0,0,0,6956,6952,6949,100,2,2024-09-14 04:23:16,1
2,5998,,0,2,0,0,0,6959,6954,6950,100,2,2024-09-14 04:24:16,1
2,5998,,0,2,0,0,0,6954,6951,6947,100,2,2024-09-14 04:25:16,1
11,5998,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 04:26:16,1
5,5998,,0,2,0,0,0,6955,6952,6948,100,2,2024-09-14 04:27:16,1
0,5997,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-14 04:28:16,1
7,5995,,0,2,0,0,0,6956,6952,6948,100,2,2024-09-14 04:29:16,1
12,5997,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-14 04:30:16,1
12,5996,,0,2,0,0,0,6958,6953,6948,100,2,2024-09-14 04:31:16,1
6,5997,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-14 04:32:16,1
0,5996,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 04:33:16,1
4,5997,,0,2,0,0,0,6956,6952,6947,100,2,2024-09-14 04:34:17,1
4,5997,,0,2,0,0,0,6957,6952,6947,100,2,2024-09-14 04:35:17,1
3,5997,,0,2,0,0,0,6956,6951,6947,100,2,2024-09-14 04:36:17,1
7,5995,,0,2,0,0,0,6957,6952,6948,100,2,2024-09-14 04:37:17,1
10,5996,,0,2,0,0,0,6957,6952,6948,100,2,2024-09-14 04:38:17,1
4,5997,,0,2,0,0,0,6955,6951,6947,100,2,2024-09-14 04:39:17,1
5,6001,,0,2,0,0,0,6964,6959,6954,100,2,2024-09-14 04:40:17,1
5,6000,,0,2,0,0,0,6957,6953,6948,100,2,2024-09-14 04:41:17,1
13,6000,,0,2,0,0,0,6959,6954,6949,100,2,2024-09-14 04:42:17,1
5,5992,,0,2,0,0,0,6913,6908,6903,100,2,2024-09-14 04:43:17,1
11,5999,,0,2,0,0,0,6960,6954,6949,100,2,2024-09-14 04:44:17,1
4,5998,,0,2,0,0,0,6959,6954,6949,100,2,2024-09-14 04:45:17,1
11,5999,,0,2,0,0,0,6959,6954,6949,100,2,2024-09-14 04:46:17,1
0,6000,,0,2,0,0,0,6957,6953,6949,100,2,2024-09-14 04:47:17,1
